timestamp,tick,symbol,open,close
1665187200000,1d,FTMUSDT,0.2224999964237213,0.2214999943971634
1665273600000,1d,FTMUSDT,0.22139999270439148,0.22190000116825104
1665360000000,1d,FTMUSDT,0.22190000116825104,0.20819999277591705
1665446400000,1d,FTMUSDT,0.20810000598430634,0.20509999990463257
1665878400000,1d,FTMUSDT,0.20229999721050262,0.2070000022649765
1665964800000,1d,FTMUSDT,0.2071000039577484,0.21230000257492065
1666051200000,1d,FTMUSDT,0.21240000426769257,0.2087000012397766
1666137600000,1d,FTMUSDT,0.2085999995470047,0.1987999975681305
1666224000000,1d,FTMUSDT,0.1987999975681305,0.19930000603199005
1666310400000,1d,FTMUSDT,0.19939999282360077,0.20489999651908875
1666396800000,1d,FTMUSDT,0.20499999821186066,0.2045000046491623
1666483200000,1d,FTMUSDT,0.20440000295639038,0.20919999480247498
1666569600000,1d,FTMUSDT,0.2092999964952469,0.20309999585151672
1666656000000,1d,FTMUSDT,0.20309999585151672,0.2110999971628189
1666742400000,1d,FTMUSDT,0.21119999885559082,0.21930000185966492
1666828800000,1d,FTMUSDT,0.21930000185966492,0.21649999916553497
1666915200000,1d,FTMUSDT,0.21649999916553497,0.2249000072479248
1667001600000,1d,FTMUSDT,0.2249000072479248,0.22519999742507935
1667088000000,1d,FTMUSDT,0.22529999911785126,0.23759999871253967
1667174400000,1d,FTMUSDT,0.23759999871253967,0.23899999260902405
1667260800000,1d,FTMUSDT,0.23899999260902405,0.2305999994277954
1667347200000,1d,FTMUSDT,0.2305999994277954,0.2199999988079071
1667433600000,1d,FTMUSDT,0.2199999988079071,0.257099986076355
1667520000000,1d,FTMUSDT,0.25699999928474426,0.275299996137619
1667606400000,1d,FTMUSDT,0.2752000093460083,0.2881999909877777
1667692800000,1d,FTMUSDT,0.288100004196167,0.26510000228881836
1667779200000,1d,FTMUSDT,0.2651999890804291,0.2623000144958496
1667865600000,1d,FTMUSDT,0.2624000012874603,0.2159000039100647
1667952000000,1d,FTMUSDT,0.21580000221729279,0.1770000010728836
1668038400000,1d,FTMUSDT,0.1770000010728836,0.20810000598430634
1668124800000,1d,FTMUSDT,0.20819999277591705,0.1979999989271164
1668211200000,1d,FTMUSDT,0.1979999989271164,0.18440000712871552
1668297600000,1d,FTMUSDT,0.1843000054359436,0.18060000240802765
1668384000000,1d,FTMUSDT,0.18050000071525574,0.18160000443458557
1668470400000,1d,FTMUSDT,0.18160000443458557,0.18780000507831573
1668556800000,1d,FTMUSDT,0.18780000507831573,0.18170000612735748
1668643200000,1d,FTMUSDT,0.18170000612735748,0.17790000140666962
1668729600000,1d,FTMUSDT,0.17790000140666962,0.1809999942779541
1668816000000,1d,FTMUSDT,0.1808999925851822,0.18389999866485596
1668902400000,1d,FTMUSDT,0.18400000035762787,0.17170000076293945
1668988800000,1d,FTMUSDT,0.17170000076293945,0.16910000145435333
1669075200000,1d,FTMUSDT,0.16920000314712524,0.17710000276565552
1669161600000,1d,FTMUSDT,0.17720000445842743,0.18440000712871552
1669248000000,1d,FTMUSDT,0.18449999392032623,0.18440000712871552
1669334400000,1d,FTMUSDT,0.1843000054359436,0.1860000044107437
1669420800000,1d,FTMUSDT,0.1860000044107437,0.18559999763965607
1669507200000,1d,FTMUSDT,0.18559999763965607,0.18569999933242798
1669593600000,1d,FTMUSDT,0.18569999933242798,0.20469999313354492
1669680000000,1d,FTMUSDT,0.20479999482631683,0.2176000028848648
1669766400000,1d,FTMUSDT,0.21739999949932098,0.2442999929189682
1669852800000,1d,FTMUSDT,0.2442999929189682,0.2547000050544739
1669939200000,1d,FTMUSDT,0.25459998846054077,0.24549999833106995
1670025600000,1d,FTMUSDT,0.24560000002384186,0.23680000007152557
1670112000000,1d,FTMUSDT,0.23669999837875366,0.24160000681877136
1670198400000,1d,FTMUSDT,0.24169999361038208,0.25189998745918274
1670284800000,1d,FTMUSDT,0.25189998745918274,0.24660000205039978
1670371200000,1d,FTMUSDT,0.24660000205039978,0.23070000112056732
1670457600000,1d,FTMUSDT,0.23080000281333923,0.2379000037908554
1670544000000,1d,FTMUSDT,0.2379000037908554,0.2409999966621399
1670630400000,1d,FTMUSDT,0.2409999966621399,0.2393999993801117
1670716800000,1d,FTMUSDT,0.23929999768733978,0.23350000381469727
1670803200000,1d,FTMUSDT,0.23350000381469727,0.23399999737739563
1670889600000,1d,FTMUSDT,0.23389999568462372,0.24950000643730164
1670976000000,1d,FTMUSDT,0.24940000474452972,0.24070000648498535
