timestamp,tick,symbol,open,close
1665187200000,1d,CAKEUSDT,4.616000175476074,4.515999794006348
1665273600000,1d,CAKEUSDT,4.515999794006348,4.564000129699707
1665360000000,1d,CAKEUSDT,4.564000129699707,4.494999885559082
1665446400000,1d,CAKEUSDT,4.49399995803833,4.511000156402588
1665878400000,1d,CAKEUSDT,4.453999996185303,4.5920000076293945
1665964800000,1d,CAKEUSDT,4.591000080108643,4.635000228881836
1666051200000,1d,CAKEUSDT,4.635000228881836,4.435999870300293
1666137600000,1d,CAKEUSDT,4.435999870300293,4.419000148773193
1666224000000,1d,CAKEUSDT,4.419000148773193,4.4079999923706055
1666310400000,1d,CAKEUSDT,4.40500020980835,4.369999885559082
1666396800000,1d,CAKEUSDT,4.369999885559082,4.389999866485596
1666483200000,1d,CAKEUSDT,4.389999866485596,4.4730000495910645
1666569600000,1d,CAKEUSDT,4.4730000495910645,4.39900016784668
1666656000000,1d,CAKEUSDT,4.39900016784668,4.442999839782715
1666742400000,1d,CAKEUSDT,4.442999839782715,4.514999866485596
1666828800000,1d,CAKEUSDT,4.515999794006348,4.445000171661377
1666915200000,1d,CAKEUSDT,4.445000171661377,4.539000034332275
1667001600000,1d,CAKEUSDT,4.539000034332275,4.636000156402588
1667088000000,1d,CAKEUSDT,4.63700008392334,4.723999977111816
1667174400000,1d,CAKEUSDT,4.723999977111816,4.734000205993652
1667260800000,1d,CAKEUSDT,4.732999801635742,4.598999977111816
1667347200000,1d,CAKEUSDT,4.5960001945495605,4.539000034332275
1667433600000,1d,CAKEUSDT,4.5370001792907715,4.633999824523926
1667520000000,1d,CAKEUSDT,4.631999969482422,4.934999942779541
1667606400000,1d,CAKEUSDT,4.934000015258789,4.828000068664551
1667692800000,1d,CAKEUSDT,4.826000213623047,4.7820000648498535
1667779200000,1d,CAKEUSDT,4.781000137329102,4.761000156402588
1667865600000,1d,CAKEUSDT,4.76200008392334,4.515999794006348
1667952000000,1d,CAKEUSDT,4.51800012588501,3.819999933242798
1668038400000,1d,CAKEUSDT,3.821000099182129,4.315999984741211
1668124800000,1d,CAKEUSDT,4.315000057220459,4.1020002365112305
1668211200000,1d,CAKEUSDT,4.103000164031982,3.993000030517578
