timestamp,tick,symbol,open,close
1665187200000,1d,AAVEUSDT,75.69999694824219,74.5999984741211
1665273600000,1d,AAVEUSDT,74.5999984741211,75.5
1665360000000,1d,AAVEUSDT,75.5,73.5999984741211
1665446400000,1d,AAVEUSDT,73.5,71.4000015258789
1665878400000,1d,AAVEUSDT,71.80000305175781,75.80000305175781
1665964800000,1d,AAVEUSDT,75.9000015258789,78.9000015258789
1666051200000,1d,AAVEUSDT,78.9000015258789,82.5
1666137600000,1d,AAVEUSDT,82.4000015258789,82.80000305175781
1666224000000,1d,AAVEUSDT,82.80000305175781,80.69999694824219
1666310400000,1d,AAVEUSDT,80.80000305175781,82.0999984741211
1666396800000,1d,AAVEUSDT,82.0999984741211,82.19999694824219
1666483200000,1d,AAVEUSDT,82.0999984741211,88.80000305175781
1666569600000,1d,AAVEUSDT,88.9000015258789,85.0999984741211
1666656000000,1d,AAVEUSDT,85.0999984741211,81.9000015258789
1666742400000,1d,AAVEUSDT,81.9000015258789,83.5
1666828800000,1d,AAVEUSDT,83.5,81.4000015258789
1666915200000,1d,AAVEUSDT,81.4000015258789,84.0999984741211
1667001600000,1d,AAVEUSDT,84.0999984741211,85.4000015258789
1667088000000,1d,AAVEUSDT,85.4000015258789,83.9000015258789
1667174400000,1d,AAVEUSDT,83.9000015258789,83.9000015258789
1667260800000,1d,AAVEUSDT,83.9000015258789,84.19999694824219
1667347200000,1d,AAVEUSDT,84.19999694824219,80.5
1667433600000,1d,AAVEUSDT,80.4000015258789,83.69999694824219
1667520000000,1d,AAVEUSDT,83.69999694824219,94.5999984741211
1667606400000,1d,AAVEUSDT,94.69999694824219,96.30000305175781
1667692800000,1d,AAVEUSDT,96.30000305175781,86.4000015258789
1667779200000,1d,AAVEUSDT,86.30000305175781,87.30000305175781
1667865600000,1d,AAVEUSDT,87.19999694824219,72.19999694824219
1667952000000,1d,AAVEUSDT,72.19999694824219,58.099998474121094
1668038400000,1d,AAVEUSDT,58.20000076293945,68
1668124800000,1d,AAVEUSDT,68,64
